cat|value|label|strahler|area
2882|2753||1|174412.65248
2883|2755||1|196097.230919
2884|2750||1|260682.953751
2885|2756||1|225114.004945
2886|2746||1|690162.41017
2887|2773||1|247734.608352
2888|2781||1|356157.500547
2889|2767||1|225426.013268
2890|2749||1|242430.466863
2891|2752||1|168952.50683
2892|2766||1|395470.549227
2893|2789||1|465360.413548
2894|2778||1|493753.170929
2895|2760||1|112791.008714
2896|2759||1|649289.319874
2897|2736||1|355533.483901
2898|2765||1|243210.48767
2899|2796||1|485172.94205
2900|2770||1|243522.495994
2901|2764||1|137595.670382
2902|2841||1|365829.758555
2903|2790||1|370509.883398
2904|2768||1|169264.515153
2906|2763||1|97502.600895
2907|2769||1|191729.114398
2908|2780||1|134943.599638
2909|2786||1|190949.093591
2910|2784||1|225270.009106
2911|2856||1|511069.632847
2912|2762||1|89234.380338
2913|2809||1|215129.738613
2914|2785||1|578463.430586
2915|2803||1|217781.809357
2916|2793||1|139935.732803
2917|2787||1|206081.49725
2918|2795||1|185800.956264
2919|2777||1|212633.67203
2920|2812||1|310760.28957
2921|2775||1|66457.77277
2923|2782||1|190013.068623
2924|2774||1|468012.484293
2925|2788||1|184084.910489
2926|2797||1|177064.723224
2927|2850||1|451944.055665
2928|2806||1|161308.302919
2929|2791||1|197345.26421
2930|2815||1|211541.642901
2931|2826||1|520273.878372
2932|2831||1|331040.830556
2933|2783||1|213725.70116
2934|2798||1|136503.641252
2935|2804||1|122775.275046
2936|2822||1|214193.713645
2937|2792||1|341181.101049
2938|2810||1|103430.759029
2939|2800||1|123399.291692
2940|2824||1|396874.58668
2941|2825||1|203585.430667
2942|2834||1|247578.604192
2943|2776||1|197033.255887
2944|2889||1|395782.55755
2945|2802||1|155380.144785
2946|2813||1|289699.727778
2947|2918||1|672533.939929
2948|2801||1|235878.292083
2949|2874||1|577527.405617
2950|2811||1|292195.79436
2951|2838||1|344769.196763
2952|2799||1|176596.710739
2953|2820||1|187204.993717
2954|2794||1|150544.015781
2955|2906||1|695310.547498
2956|2805||1|180496.814776
2957|2819||1|135879.624606
2958|2817||1|352413.400672
2959|2844||1|390478.416061
2960|2818||1|340245.07608
2961|2816||1|151168.032427
2962|2829||1|321524.576709
2963|2808||1|136035.628768
2964|2855||1|186268.968748
2966|2900||1|550382.681529
2967|2828||1|962233.667706
2968|2821||1|226674.046559
2969|2837||1|293287.82349
2970|2845||1|132447.533055
2971|2851||1|449916.001566
2972|2807||1|381898.187183
2973|2839||1|136035.628768
2975|2833||1|195629.218434
2977|2860||1|219965.867618
2978|2832||1|350385.346574
2979|2843||1|181900.852228
2980|2848||1|141495.774418
2981|2836||1|197345.26421
2982|2835||1|143367.824355
2983|2858||1|257094.858038
2984|2846||1|53041.414886
2985|2827||1|65677.751963
2986|2847||1|124491.320822
2987|2842||1|253974.77481
2988|2862||1|399526.657425
2989|2840||1|147111.924229
2990|2913||1|333536.897139
2991|2849||1|215285.742774
2992|2852||1|145083.870131
2993|2830||1|424955.335737
2994|2868||1|224021.975815
2995|2910||1|362709.675327
2996|2903||1|308576.231311
2997|2857||1|203741.434829
2998|2859||1|103118.750706
2999|2865||1|189389.051977
3000|2861||1|294847.865104
3001|2880||1|177064.723224
3002|2864||1|197189.260049
3003|2921||1|521989.924147
3004|2873||1|143679.832678
3005|2853||1|193757.168497
3006|2878||1|212009.655385
3007|2884||1|186268.968749
3008|2854||1|229326.117304
3009|2870||1|173008.615027
3010|2863||1|90326.409468
3011|2867||1|172696.606704
3012|2881||1|104210.779836
3013|2890||1|184552.922973
3014|2882||1|121059.22927
3015|2885||1|197969.280856
3016|2911||1|579243.451394
3017|2899||1|192977.14769
3018|2892||1|228390.092335
3019|2898||1|238218.354505
3020|2895||1|146799.915907
3021|2879||1|214193.713645
3022|2875||1|181900.852228
3023|2904||1|154132.111494
3024|2896||1|120903.225109
3025|2869||1|296563.91088
3026|2908||1|538370.361097
3027|2915||1|189857.064461
3028|2893||1|220121.871779
3029|2919||1|202025.389053
3030|2894||1|100778.688284
3031|2866||1|446327.905854
3032|2886||1|121995.254239
3033|2907||1|181588.843906
3034|2891||1|304520.123113
3035|2905||1|160372.277951
3036|2897||1|229638.125626
3037|2871||1|281431.507222
3038|2872||1|538994.377745
3039|2887||1|220433.880102
3040|2877||1|178624.764838
3041|2883||1|279871.465607
3042|2876||1|200777.355761
3043|2938||1|271135.232567
3045|2916||1|183460.893843
3047|2917||1|110762.954616
3048|2901||1|380962.162214
3049|2929||1|147111.924229
3050|2925||1|121527.241755
3051|2943||1|259434.920459
3052|2945||1|372537.937497
3053|2930||1|165520.415278
3054|2950||1|297499.935848
3055|2932||1|157564.203045
3056|2939||1|224489.988299
3057|2902||1|198437.29334
3058|2909||1|754280.120518
3059|2920||1|190793.08943
3060|2966||1|418871.173442
3061|2928||1|308264.222988
3062|2975||1|315128.40609
3063|2912||1|134163.578831
3064|2937||1|112479.000392
3065|2927||1|180184.806453
3066|2914||1|67861.810222
3067|2955||1|129015.441503
3068|2959||1|266923.120208
3069|2922||1|197813.276695
3070|2947||1|71449.905935
3071|2967||1|426827.385674
3072|2999||1|724795.334008
3073|2982||1|467544.471808
3074|2984||1|817929.818382
3076|2973||1|411382.973693
3077|2954||1|221057.896748
3078|2948||1|321680.580871
3079|2923||1|60997.627119
3080|2962||1|315596.418575
3081|2942||1|141495.774418
3082|2934||1|126363.370759
3083|2924||1|649445.324037
3084|2946||1|539306.386068
3085|2961||1|155848.157269
3086|2974||1|248670.633321
3087|2926||1|611224.304486
3089|2953||1|184240.914649
3090|2976||1|186736.981233
3091|2931||1|676122.035641
3092|2958||1|140715.753611
3093|2960||1|137907.678705
3094|2933||1|798429.298204
3095|2936||1|128079.416535
3096|2969||1|284551.59045
3097|2940||1|715435.084322
3098|2935||1|101246.700768
3099|2941||1|1116989.795845
3100|2980||1|270823.224244
3101|2944||1|170512.548444
3102|2963||1|177064.723224
3103|2977||1|182212.860551
3104|2956||1|165364.411117
3105|2949||1|143991.841001
3106|2952||1|84242.247173
3107|2957||1|133695.566346
3108|2951||1|296719.915041
3109|2989||1|214817.73029
3110|2968||1|323396.626646
3111|2979||1|217469.801034
3112|2987||1|342273.130179
3113|2988||1|413255.02363
3114|2964||1|47737.273398
3115|2965||1|139623.724481
3116|2981||1|228078.084013
3117|2994||1|282211.528028
3118|2983||1|368169.820977
3120|2978||1|128235.420696
3121|2986||1|228858.104819
3122|2971||1|354597.458932
3123|2990||1|185332.94378
3124|2970||1|369261.850107
3125|2972||1|162088.323726
3126|2991||1|232914.213017
3127|2995||1|241026.429411
3128|2992||1|206705.513896
3129|2993||1|206705.513896
3130|3005||1|317156.460189
3131|2985||1|121215.233432
3133|3006||1|207017.522218
3134|3016||1|385486.282896
3136|2996||1|186736.981233
3137|3003||1|214661.726129
3138|3001||1|212945.680353
3139|2997||1|101402.70493
3140|2998||1|341337.105211
3141|3008||1|316532.443543
3142|3004||1|399214.649102
3143|3021||1|531038.165511
3144|3002||1|184084.910488
3145|3000||1|150544.015781
3146|3011||1|347265.263346
3147|3009||1|180496.814776
3148|3013||1|366609.779363
3149|3018||1|224958.000783
3150|3015||1|192041.122722
3151|3010||1|192977.14769
3152|3019||1|189857.064461
3153|3007||1|158032.21553
3154|3014||1|266611.111886
3155|3012||1|307796.210505
3156|3025||1|184552.922973
3157|3017||1|291415.773553
3158|3030||1|334160.913785
3159|3024||1|278623.432316
3160|3023||1|195005.201789
3161|3031||1|472380.600813
3163|3022||1|488761.037763
3164|3026||1|115911.091943
3165|3028||1|271603.245051
3166|3020||1|100934.692446
3167|3038||1|225114.004945
3168|3029||1|135411.612122
3169|3048||1|267235.128531
3170|3036||1|275191.340763
3171|3027||1|510445.616201
3172|3039||1|424175.31493
3173|3033||1|202181.393214
3174|3034||1|145863.890938
3175|3044||1|465516.41771
3176|3035||1|133539.562185
3177|3041||1|157408.198884
3178|3043||1|141495.774417
3179|3049||1|147111.924229
3180|3032||1|297967.948333
3181|3054||1|288919.706969
3182|3050||1|326516.709875
3183|3042||1|97814.609217
3184|3045||1|130575.483118
3185|3051||1|281119.498898
3186|3037||1|272695.274181
3187|3046||1|118407.158526
3188|3040||1|217001.788551
3189|3047||1|233538.229662
3190|3060||1|466920.455163
3191|3055||1|268483.161822
3192|3064||1|276751.382378
3193|3058||1|196097.230919
3194|3052||1|203897.43899
3195|3056||1|701082.70147
3196|3059||1|114507.05449
3197|3061||1|179092.777323
3198|3053||1|278467.428155
3199|3063||1|127767.408212
3200|3057||1|191729.114398
3201|3062||1|118563.162688
3202|3065||1|434627.593747
3203|3066||1|294067.844297
3204|3068||1|188609.03117
3205|3070||1|228546.096496
3206|3069||1|356313.504708
3207|3067||1|131511.508086
3208|3071||1|140403.745288
3209|3073||1|124647.324984
3210|3075||1|253038.749841
3211|3077||1|208577.563833
3212|3076||1|285175.607096
3213|3072||1|300152.006593
3214|3082||1|184552.922973
3215|3079||1|387046.32451
3216|3085||1|260058.937106
3217|3083||1|234474.254631
3218|3074||1|158032.21553
3219|3078||1|175816.689933
3220|3094||1|504205.449744
3221|3080||1|560678.956182
3222|3093||1|274411.319957
3223|3095||1|303896.106467
3224|3088||1|641801.120127
3225|3090||1|206549.509734
3226|3091||1|417623.140151
3227|3086||1|263335.024495
3228|3092||1|170356.544283
3230|3097||1|241494.441895
3231|3081||1|115443.079459
3232|3105||1|421679.248347
3233|3101||1|273943.307473
3234|3087||1|817773.814219
3235|3128||1|1126506.049692
3236|3084||1|174256.648318
3237|3096||1|201869.384892
3238|3108||1|433379.560455
3239|3109||1|219809.863456
3240|3089||1|306704.181373
3241|3110||1|454908.134732
3242|3098||1|202961.414022
3243|3103||1|168796.502668
3244|3145||1|1289842.406711
3245|3104||1|166144.431924
3246|3102||1|222617.938362
3247|3137||1|717307.13426
3248|3106||1|377842.078985
3249|3099||1|204521.455637
3253|3100||1|13416.357883
3254|3115||1|511381.641171
3255|3112||1|320744.555902
3256|3133||1|469728.53007
3257|3107||1|217625.805196
3258|3113||1|751784.053935
3259|3117||1|118251.154365
3260|3126||1|363333.691973
3261|3114||1|402646.740653
3262|3120||1|231822.183886
3263|3116||1|167392.465215
3264|3111||1|7020.187264
3265|3131||1|564111.047735
3266|3118||1|220121.871779
3267|3127||1|259278.916298
3268|3122||1|173476.627511
3269|3134||1|361461.642035
3270|3119||1|417935.148474
3273|3150||1|393130.486806
3274|3125||1|231822.183886
3275|3138||1|247110.591706
3276|3141||1|416219.102698
3277|3132||1|217001.78855
3278|3124||1|158812.236336
3279|3121||1|41341.102779
3280|3148||1|244146.512639
3281|3123||1|252102.724872
3282|3153||1|319496.522611
3283|3152||1|271759.249213
3284|3149||1|411226.969532
3285|3129||1|170044.53596
3286|3130||1|99062.642509
3287|3135||1|218873.838488
3288|3143||1|69577.855998
3289|3140||1|254130.778971
3290|3136||1|347733.275828
3291|3139||1|118875.17101
3292|3142||1|290479.748584
3293|3147||1|172696.606704
3294|3158||1|279715.461446
3295|3154||1|189701.0603
3296|3144||1|117939.146042
3297|3168||1|452256.063988
3298|3146||1|202649.405699
3299|3162||1|445859.893369
3300|3151||1|15444.411982
3301|3159||1|298747.96914
3302|3165||1|191261.101915
3303|3160||1|262867.012012
3304|3157||1|170980.560928
3305|3164||1|223241.955008
3306|3156||1|109670.925486
3307|3155||1|82058.188913
3308|3163||1|137751.674543
3309|3173||1|363021.68365
3310|3172||1|466920.455164
3311|3166||1|215909.75942
3312|3161||1|131823.516409
3313|3167||1|260526.94959
3314|3174||1|196877.251726
3315|3171||1|128235.420696
3316|3175||1|251790.71655
3317|3170||1|237750.342021
3318|3169||1|81902.184751
3319|3179||1|164116.377825
3320|3176||1|793437.165038
3321|3180||1|181744.848067
3322|3182||1|130731.487279
3323|3181||1|558962.910406
3324|3178||1|88142.351208
3325|3209||1|809193.585342
3326|3183||1|173008.615027
3328|3177||1|9516.253847
3329|3184||1|302648.073176
3330|3189||1|445235.876724
3331|3208||1|743983.845863
3332|3185||1|420431.215056
3333|3188||1|258654.899652
3335|3186||1|102026.721576
3336|3187||1|157096.190561
3337|3194||1|313724.368637
3338|3192||1|353661.433964
3339|3191||1|212009.655385
3340|3198||1|359277.583776
3341|3190||1|264583.057787
3342|3203||1|987194.333536
3343|3195||1|334940.934592
3344|3197||1|158656.232176
3345|3193||1|117627.137719
3346|3196||1|188453.027008
3347|3199||1|258342.89133
3348|3204||1|475188.675719
3349|3200||1|176596.710739
3350|3206||1|297343.931687
3351|3205||1|449759.997407
3352|3210||1|245550.550092
3353|3202||1|261774.98288
3354|3201||1|153352.090686
3355|3215||1|290323.744423
3356|3207||1|156940.186399
3357|3213||1|248358.624998
3358|3211||1|219029.84265
3359|3214||1|816057.768445
3360|3218||1|377530.070663
3361|3212||1|160060.269628
3362|3219||1|357561.538001
3363|3217||1|265051.070271
3364|3221||1|203741.434829
3365|3216||1|444143.847594
3366|3224||1|348357.292475
3367|3223||1|310604.285409
3368|3222||1|226206.034075
3369|3220||1|270823.224244
3370|3225||1|139155.711996
3371|3227||1|127767.408212
3372|3231||1|271759.249212
3373|3226||1|242898.479347
3374|3230||1|145395.878454
3375|3228||1|199685.326631
3376|3229||1|401866.719846
3377|3235||1|553346.760595
3378|3233||1|208733.567995
3379|3234||1|288295.690324
3380|3232||1|169264.515153
3381|3237||1|491413.108507
3382|3239||1|526358.040668
3383|3240||1|566451.110156
3384|3236||1|211697.647062
3385|3248||1|559898.935376
3386|3238||1|187048.989556
3387|3250||1|1135554.291056
3388|3241||1|122931.279207
3389|3242||1|329012.776458
3390|3244||1|191105.097753
3391|3245||1|189545.056139
3392|3243||1|231198.167241
3393|3247||1|143991.841001
3394|3256||1|265675.086917
3395|3249||1|466140.434355
3396|3251||1|190325.076946
3397|3252||1|719647.196681
3398|3246||1|206393.505573
3399|3254||1|452724.076472
3400|3259||1|222929.946685
3401|3264||1|736027.633631
3402|3253||1|177376.731547
3403|3261||1|360057.604583
3404|3257||1|150700.019942
3405|3255||1|167860.4777
3406|3258||1|181432.839744
3407|3263||1|284239.582128
3408|3269||1|613720.371069
3409|3260||1|103118.750706
3410|3271||1|224489.988299
3411|3262||1|386578.312026
3412|3267||1|200465.347439
3414|3270||1|128703.433181
3415|3265||1|26832.715766
3416|3266||1|222149.925878
3417|3268||1|304052.110629
3418|3272||1|268327.157661
3419|3281||1|493753.170929
3420|3275||1|208265.55551
3421|3291||1|443051.818463
3422|3283||1|281119.498898
3423|3274||1|597183.929958
3424|3286||1|290791.756907
3425|3287||1|335876.959561
3426|3280||1|329324.784781
3427|3276||1|333692.901301
3428|3277||1|172228.59422
3429|3273||1|293131.819329
3430|3278||1|153976.107332
3431|3284||1|204053.443152
3432|3282||1|152728.074041
3433|3279||1|427763.410643
3434|3292||1|168484.494346
3435|3289||1|146331.903422
3436|3288||1|210137.605448
3437|3285||1|158188.219691
3438|3290||1|266299.103562
3439|3300||1|592035.792629
3440|3294||1|272539.27002
3441|3295||1|96878.584249
3442|3298||1|204365.451474
3443|3293||1|291727.781876
3444|3297||1|172540.602543
3445|3296||1|119967.200141
3446|3317||1|497341.26664
3447|3309||1|494065.179252
3448|3299||1|325736.689068
3449|3305||1|391882.453515
3450|3323||1|792813.148393
3451|3301||1|98594.630024
3452|3302||1|168172.486023
3453|3303||1|250074.670773
3454|3326||1|451632.047342
3455|3325||1|377686.074824
3456|3315||1|180184.806452
3457|3312||1|258342.89133
3458|3308||1|335720.9554
3459|3329||1|295939.894235
3460|3307||1|183772.902166
3461|3310||1|146487.907584
3462|3320||1|319808.530934
3463|3304||1|217313.796873
3464|3311||1|248046.616675
3465|3306||1|251478.708227
3466|3314||1|137127.657898
3467|3328||1|565203.076866
3468|3321||1|136035.628768
3469|3330||1|507481.537135
3470|3318||1|187360.997878
3471|3316||1|229950.133949
3472|3322||1|118095.150203
3473|3332||1|426515.377352
3474|3313||1|281899.519706
3475|3319||1|404986.803075
3476|3324||1|276751.382378
3477|3334||1|307796.210503
3478|3327||1|364113.71278
3479|3331||1|115755.087782
3480|3333||1|134631.591315
3481|3335||1|735559.621147
3482|3338||1|278467.428154
3483|3337||1|147735.940875
3484|3339||1|424643.327415
3485|3336||1|333848.905462
3486|3342||1|284707.594611
3487|3340||1|250698.687419
3488|3344||1|1062232.335183
3489|3343||1|317780.476835
3490|3346||1|391570.445192
3491|3356||1|458496.230445
3492|3349||1|208889.572156
3493|3341||1|353349.425641
3494|3353||1|264115.045303
3495|3364||1|394222.515937
3496|3350||1|214973.734452
3497|3345||1|113103.017037
3498|3354||1|254910.799778
3500|3347||1|163960.373664
3501|3352||1|364425.721103
3503|3348||1|37440.998743
3504|3358||1|412943.015307
3505|3355||1|234318.250469
3506|3351||1|354753.463093
3507|3362||1|151324.036588
3508|3361||1|303740.102306
3509|3357||1|135879.624607
3510|3365||1|141495.774418
3511|3366||1|175972.694094
3512|3360||1|278779.436477
3513|3359||1|848350.629862
3514|3367||1|157720.207207
3515|3363||1|176440.706579
3516|3371||1|144927.865969
3517|3373||1|267391.132693
3518|3372||1|202961.414022
3519|3368||1|237438.333698
3520|3369||1|148671.965844
3521|3370||1|243990.508477
3522|3374||1|122619.270885
3523|3380||1|299215.981624
3524|3375||1|126051.362436
3525|3376||1|232758.208855
3526|3377||1|101714.713253
3527|3382||1|163492.36118
3528|3381||1|134631.591315
3529|3379||1|167392.465216
3530|3378||1|116067.096104
3531|3383||1|197657.272533
3533|3387||1|303116.08566
3534|3384||1|226362.038236
3535|3390||1|237126.325375
3536|3385||1|236034.296245
3537|3386||1|169420.519314
3538|3388||1|175972.694094
3539|3389||1|119811.195979
3540|3391||1|399838.665747
3541|3392||1|443519.830948
3542|3394||1|327764.743167
3543|3396||1|287359.665357
3544|3397||1|218093.81768
3545|3393||1|180340.810614
3546|3400||1|496561.245835
3547|3398||1|146799.915907
3548|3395||1|133383.558023
3549|3399||1|121683.245916
3550|3401||1|100934.692445
3551|3402||1|339153.04695
3552|3404||1|168796.502668
3553|3403||1|43057.148555
3554|3405||1|150232.007458
3555|3409||1|248514.62916
3556|3408||1|158968.240498
3557|3407||1|251478.708226
3558|3406||1|417155.127666
3559|3410||1|174568.656641
3560|3413||1|443831.839271
3561|3418||1|566295.105995
3563|3412||1|186268.968748
3564|3411||1|159748.261305
3565|3417||1|327920.747329
3566|3415||1|178000.748192
3567|3414||1|101246.700769
3568|3416||1|231198.16724
3569|3419||1|632752.878764
3570|3420||1|276439.374055
3571|3422||1|305144.13976
3572|3421||1|112791.008715
3574|3423||1|321212.568387
3575|3424||1|169108.510991
3576|3427||1|561926.989474
3577|3425||1|319184.514287
3578|3426||1|313724.368638
3579|3431||1|562551.006119
3580|3429||1|407794.87798
3581|3428||1|175192.673287
3582|3430||1|314504.389445
3583|3433||1|107018.854741
3584|3434||1|134787.595476
3585|3432||1|318716.501804
